timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,bytes,grpThreads,allThreads,Latency
1460119923412,1698,[TEST] Get Quote - 603 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,1698
1460119925129,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137249,1,1,0
1460119925631,314,[TEST] Get Quote - 604 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,880,1,1,314
1460119925966,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137244,1,1,0
1460119926468,296,[TEST] Get Quote - 605 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,296
1460119926783,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137246,1,1,0
1460119927286,307,[TEST] Get Quote - 606 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,881,1,1,307
1460119927613,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137242,1,1,0
1460119928115,296,[TEST] Get Quote - 607 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,296
1460119928431,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137244,1,1,0
1460119928933,299,[TEST] Get Quote - 608 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,874,1,1,299
1460119929271,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137238,1,1,0
1460119929773,302,[TEST] Get Quote - 609 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,302
1460119930091,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137236,1,1,0
1460119930594,292,[TEST] Get Quote - 610 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,292
1460119930904,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137243,1,1,0
1460119931406,291,[TEST] Get Quote - 611 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,874,1,1,291
1460119931717,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137247,1,1,0
1460119932220,439,[TEST] Get Quote - 612 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,879,1,1,439
1460119932677,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137236,1,1,0
1460119933179,299,[TEST] Get Quote - 613 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,873,1,1,299
1460119933497,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137239,1,1,0
1460119933998,291,[TEST] Get Quote - 614 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,291
1460119934308,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137251,1,1,0
1460119934809,310,[TEST] Get Quote - 615 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,310
1460119935137,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137245,1,1,0
1460119935639,291,[TEST] Get Quote - 616 - MonthlyPac,200,OK,CalcStorm - Lincoln tests 1-1,text,true,876,1,1,291
1460119935949,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137237,1,1,0
1460119936451,296,[TEST] Get Quote - 617 - Annual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,872,1,1,296
1460119936770,0,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137241,1,1,0
1460119937272,306,[TEST] Get Quote - 618 - SemiAnnual,200,OK,CalcStorm - Lincoln tests 1-1,text,true,879,1,1,306
1460119937603,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137249,1,1,0
1460119938105,302,[TEST] Get Quote - 619 - Quarterly,200,OK,CalcStorm - Lincoln tests 1-1,text,true,878,1,1,302
1460119938427,1,Output Initial Configuration,200,OK,CalcStorm - Lincoln tests 1-1,text,true,137245,1,1,0
